"";"shan";"aspt";"poly";"ovov";"rich";"typo";"RR"
"I3040490150905";2,85757306748363;5,79411764705882;0,339415406028409;0,150256863811359;59;38;"LIRR T"
"I3040490190906";3,40026004281772;5,84375;0,345411783108111;0,120501004061841;58;38;"LIRR T"
"I3040490220507";3,34517004822202;6,16;0,354411536563384;0,0997399613854677;59;38;"LIRR T"
"I3040490300506";3,48274982399446;6,15;0,359051875957421;0,110959422211353;50;38;"LIRR T"
"I3041247050913";0,996950323021957;5,8;0,317039164378007;0,193402532985667;31;36;"IRR T"
"I3041247080409";3,09671759755505;4,96875;0,408851408372592;0,224614051856976;54;36;"IRR T"
"I3041247080812";1,70095270544249;5,95238095238095;0,3621729390177;0,223149082731376;33;36;"IRR T"
"I3041247120710";2,06985009191419;5,6;0,314042752650863;0,167115924430598;41;36;"IRR T"
"I3041247190707";2,67035423773114;5,375;0,37158111622629;0,253105786957984;25;36;"IRR T"
"I3041247310708";2,48265897927802;6,28125;0,285092527444491;0,137242338252466;55;36;"IRR T"
"I3042820020709";1,2448035043586;5,88888888888889;0,3582573349436;0,201284821014503;33;36;"IRR T"
"I3042820050913";1,14975014857456;6,15384615384615;0,330596312598357;0,187218528218213;34;36;"IRR T"
"I3042820180708";2,03942104236803;6,04347826086957;0,364754990592341;0,203745266529152;44;36;"IRR T"
"I3042820210611";1,34764232271819;6;0,405378672114316;0,209828662899787;41;36;"IRR T"
"I3042820210807";1,57747447567707;6;0,326488017569672;0,168747673582633;37;36;"IRR T"
"I3042820250712";1,85710929804207;6,25;0,366963409813719;0,182857653860995;43;36;"IRR T"
"I3042820300910";2,62670739040444;5,76470588235294;0,379111954310967;0,235756011700375;32;36;"IRR T"
"I3043450040913";1,56914697494318;6,06060606060606;0,323910387950124;0,159832766719333;54;36;"IRR T"
"I3043450080509";2,4016625701693;5,96969696969697;0,309722355093471;0,143862221797263;57;36;"IRR T"
"I3043450120710";2,52244274552059;5,71428571428571;0,361617396472404;0,200332803124076;40;36;"IRR T"
"I3043450170707";2,43252914711792;5,1;0,399003183468312;0,144032967899296;27;36;"IRR T"
"I3043450300708";2,19588055453899;5,62962962962963;0,34227815157452;0,153179433836007;48;36;"IRR T"
"I3044170040913";3,71672499710951;5,72;0,329855686982448;0,123616654113082;45;36;"IRR T"
"I3044170080409";3,12329511367404;5,5;0,326944642471405;0,196983885532436;48;36;"IRR T"
"I3044170120710";3,20995532350578;5,77777777777778;0,361963170961923;0,226028687217195;33;36;"IRR T"
"I3044170150605";2,39032668512714;5,56521739130435;0,354922559939316;0,155178181293017;41;36;"IRR T"
"I3044170181007";3,12515160619701;5;0,370019522202501;0,184280319205909;27;36;"IRR T"
"I3044170190707";3,65752876031523;4,88235294117647;0,351133753896738;0,20284816130623;26;36;"IRR T"
"I3044170190906";2,86799180300325;5,46153846153846;0,298360196897793;0,124219067408526;51;36;"IRR T"
"I3044170210606";2,99177678013601;5,6;0,336129732734621;0,143870865289058;39;36;"IRR T"
"I3044170300708";3,45245299954518;5,23076923076923;0,347717368376711;0,195159943362591;44;36;"IRR T"
"I3044170310805";2,42937570276728;5,55555555555556;0,319053116096655;0,14185667419717;49;36;"IRR T"
"I3044580011013";3,0253458119609;6,125;0,310177200264013;0,172453923397264;55;35;"IRR T"
"I3044580020611";2,62687088258725;6,06451612903226;0,343667855588711;0,179416727215954;50;35;"IRR T"
"I3044580090812";4,139315003706;6,06666666666667;0,309872472138644;0,162789306341082;62;35;"IRR T"
"I3044580090910";2,99358491902884;5,85714285714286;0,317602490909826;0,164646557217451;54;35;"IRR T"
"I3044580180708";3,80441582953188;6,3448275862069;0,349581317350272;0,158697933569507;50;35;"IRR T"
"I3044580210807";3,1465246555509;5,97058823529412;0,352062305002938;0,171801665368409;51;35;"IRR T"
"I3044580270709";3,35571301487613;6,15625;0,315987076832212;0,135200941009007;59;35;"IRR T"
"I3047445030505";1,6030523760143;5,13793103448276;0,358325967911278;0,153302662664771;47;35;"IRR T"
"I3047445030506";3,10095476331458;5,35483870967742;0,320075805680835;0,176123280393457;47;35;"IRR T"
"I3047445040507";2,71671857384665;5,2258064516129;0,367045942690443;0,216107662358618;50;35;"IRR T"
"I3047445050712";2,90900072257837;4,90909090909091;0,365087413091997;0,26232669172018;46;35;"IRR T"
"I3047445070711";3,02342266107056;4,15384615384615;0,428955775325674;0,283542018315042;39;35;"IRR T"
"I3047445100708";2,2106870549904;5,38095238095238;0,39414363611792;0,318546081547647;41;35;"IRR T"
"I3047445120906";3,23237660863925;5,4;0,309731051892995;0,194273105185593;51;35;"IRR T"
"I3047445130905";2,84904543787431;5,45714285714286;0,359409006841564;0,178066341176412;60;35;"IRR T"
"I3047445130907";1,90138928575587;5,36363636363636;0,327699574774242;0,20432894874362;56;35;"IRR T"
"I3047445160709";2,64104319475088;4,89285714285714;0,401431872677327;0,313681903432241;44;35;"IRR T"
"I3047445280710";2,7079163011533;4,82352941176471;0,469324795081696;0,325997600343995;36;35;"IRR T"
"I3047445300713";2,62119627139815;5,20833333333333;0,384258936684768;0,333119824873087;34;35;"IRR T"
"I3050000010909";1,63185339942447;4,75;0,430824772874911;0,313499053878515;32;36;"IRR T"
"I3050000040811";2,38088735863634;4,5;0,439968334838849;0,364993784330923;34;36;"IRR T"
"I3050000060808";2,66537004078856;4,78947368421053;0,447251443671818;0,335587548712187;31;36;"IRR T"
"I3050000130807";2,15628251700227;4,72222222222222;0,429435384132942;0,314266634952424;38;36;"IRR T"
"I3050000260710";1,92930903587053;4,23076923076923;0,475476143615528;0,382242259853917;29;36;"IRR T"
"I3050000300713";2,15581666874381;4,64285714285714;0,455883980663639;0,32313233130752;34;36;"IRR T"
"I3050000310712";1,90320979434748;4,44444444444444;0,427119715988437;0,331025224120212;40;36;"IRR T"
"I3051500010909";2,93206537289969;5,13636363636364;0,416870761233813;0,253837084589062;38;35;"IRR T"
"I3051500040811";3,30495916859017;4,875;0,393243693238834;0,216041864181893;50;35;"IRR T"
"I3051500100708";2,17747532512998;5,1304347826087;0,453582601577619;0,247705622716498;39;35;"IRR T"
"I3051500110713";3,18090638472702;4,91304347826087;0,417806904364582;0,225845138631035;35;35;"IRR T"
"I3051500130807";3,0944062154473;4,65217391304348;0,422351746430838;0,27463710130373;35;35;"IRR T"
"I3051500220612";3,30303525862465;4,82608695652174;0,419401045608799;0,242530319379668;42;35;"IRR T"
"I3051500260710";3,13565994183419;5,21739130434783;0,454749085713455;0,238561019571318;41;35;"IRR T"
"I3052245011013";3,71116879161785;6,25;0,295426769379292;0,159515020786444;61;35;"IRR T"
"I3052245070708";2,0114900150556;6,5;0,346044966478209;0,208511394650743;66;35;"IRR T"
"I3052245090807";2,87727526562959;6,65625;0,338336179497563;0,230261438926489;62;35;"IRR T"
"I3052245220611";2,7206337208733;5,42307692307692;0,417752703302459;0,296193467105255;51;35;"IRR T"
"I3052245290609";2,22661906698263;6,14285714285714;0,358155043066257;0,21645989992833;50;35;"IRR T"
"I3052245310712";3,69431130538931;6,11764705882353;0,335288897702181;0,233690516822025;61;35;"IRR T"
"I3052338060709";2,56275074628432;5,73684210526316;0,35426948036303;0,235358048685425;37;57;"IRR T"
"I3052338090713";2,45286458642979;4,88235294117647;0,385116109597667;0,184839598189095;30;57;"IRR T"
"I3052338210607";3,19788885923941;4,15789473684211;0,366443358657077;0,180653808639114;36;57;"IRR T"
"I3052338220611";2,93452901227225;4,47619047619048;0,331976727320786;0,150346288595149;45;57;"IRR T"
"I3052338250608";2,87927227627822;5,5;0,388854002983602;0,276172533665084;34;57;"IRR T"
"I3053310030713";2,7507941419592;4,41176470588235;0,366137336215272;0,286300322467616;30;35;"IRR T"
"I3053310090807";3,45113871194622;6,18181818181818;0,375740212750188;0,178570651158304;55;35;"IRR T"
"I3053310110505";3,67336355642572;5,96;0,333734417919419;0,176082851996873;52;35;"IRR T"
"I3053310130608";3,05981399270616;5,11111111111111;0,365363258228532;0,189549568325088;46;35;"IRR T"
"I3053310150507";3,74880641933172;5,83333333333333;0,38156080559512;0,183971309346487;50;35;"IRR T"
"I3053310150905";4,20273777096877;6,07692307692308;0,331914843643942;0,154201488246283;61;35;"IRR T"
"I3053310180609";3,47578060734395;5,5;0,39738340034106;0,267668859349546;52;35;"IRR T"
"I3053310220611";3,39053194607494;5,15384615384615;0,329418901371999;0,181652684108226;39;35;"IRR T"
"I3053310240706";2,78800677750195;5,82142857142857;0,375026833793497;0,203317938490094;51;35;"IRR T"
"I3053310260406";3,16858986838119;6,15384615384615;0,39430527336609;0,228724960859631;49;35;"IRR T"
"I3054000020605";3,30743660711916;5,96774193548387;0,359675032736621;0,193975845088545;65;32;"IRR T"
"I3054000070807";3,05821933248785;5,92307692307692;0,374472344821021;0,222089145260863;60;32;"IRR T"
"I3054000200706";3,10849030477046;6,15384615384615;0,377130437778535;0,217625653943746;65;32;"IRR T"
"I3054000240805";3,91286603852124;5,73076923076923;0,340951914612022;0,200174459224296;64;32;"IRR T"
"I3054000250407";3,46223587006671;6,37037037037037;0,383325267978108;0,223133720725657;60;32;"IRR T"
"I3054000300506";3,31616024505188;6,22222222222222;0,381723144422317;0,246321488069831;59;32;"IRR T"
"I3056087010812";3,59077345323777;6,15625;0,2765359863347;0,142728475942506;58;35;"IRR T"
"I3056087210611";3,80929921294482;6,06060606060606;0,308387775460229;0,175794089715496;60;35;"IRR T"
"I3056087300713";3,94733510469315;6,14814814814815;0,271569758666381;0,10856794129472;45;35;"IRR T"
"I3056160140905";3,83990907129155;6,54545454545455;0,262827898435005;0,153183953741695;58;35;"IRR T"
"I3056160160506";3,49498468410608;6,79411764705882;0,298039835564943;0,162054313496253;60;35;"IRR T"
"I3056160180505";3,6837704246945;6,95833333333333;0,288955061211084;0,145395702439451;57;35;"IRR T"
"I3056160190706";3,27824242421414;6,51724137931035;0,276343136651625;0,149030280914805;56;35;"IRR T"
"I3057000010605";3,15744736766909;6,57142857142857;0,3306359410341;0,156745819037865;57;32;"IRR T"
"I3057000070708";2,18707099009081;6,54545454545455;0,370699880997736;0,190685210193721;53;32;"IRR T"
"I3057000070807";3,17811771929848;6,25806451612903;0,338789812781111;0,173042494195458;60;32;"IRR T"
"I3057000090709";2,04363101026157;6,52;0,339292309534033;0,183513235090684;55;32;"IRR T"
"I3057000100713";3,38393548531044;6,37037037037037;0,322422207089153;0,200891166550384;55;32;"IRR T"
"I3057000200706";3,58579848340719;6,62962962962963;0,359189083606502;0,147416325866227;61;32;"IRR T"
"I3057000210611";3,35420127106958;6,19444444444444;0,308871765552312;0,174998187895712;67;32;"IRR T"
"I3057000250407";3,89764094465779;6,56521739130435;0,333081093119601;0,144936667921065;58;32;"IRR T"
"I3057000300506";3,29733665678097;6,35483870967742;0,339039352915019;0,151327244772717;67;32;"IRR T"
"I3057000300805";3,80634592347051;6,62962962962963;0,314058281357032;0,158926845878114;58;32;"IRR T"
"I3057000310712";3,75065480966401;6,67857142857143;0,325733794352504;0,18037577811127;55;32;"IRR T"
"I3057720190707";2,9524148887622;5,32;0,518179311420195;0,214995549261943;41;35;"IRR T"
"I3057720230712";1,63127147471038;4,61904761904762;0,470787035269586;0,24753952022542;34;35;"IRR T"
"I3057720250608";3,34634378812438;5,5625;0,489953597413534;0,225444109235227;45;35;"IRR T"
"I3057720290609";3,0181666055508;5,42857142857143;0,465650220047091;0,265658873370425;47;35;"IRR T"
"I3059000010813";2,25421453173181;6,34782608695652;0,33424829001808;0,214480213174764;45;35;"IRR T"
"I3059000070711";3,88423809943137;5,875;0,310308418809193;0,177939135927687;58;35;"IRR T"
"I3059000100708";2,77262204350675;5,92;0,376075464765266;0,238763610544909;50;35;"IRR T"
"I3059000130607";2,80379359576902;6,40625;0,347984569454389;0,195730673778324;60;35;"IRR T"
"I3059000180609";2,97829390490684;6,03703703703704;0,360900253125673;0,213550262561236;53;35;"IRR T"
"I3059000240712";3,51024020459245;6,10810810810811;0,307041886396695;0,180001424630884;63;35;"IRR T"
"I3066000050707";2,94972319621448;5,21739130434783;0,565200902220977;0,327291855496306;39;35;"IRR T"
"I3066000080708";3,80315600773624;4,81818181818182;0,543158683415925;0,235469059327448;35;35;"IRR T"
"I3066000090713";2,53401949527423;4,21428571428571;0,613766843538564;0,306409561163128;28;35;"IRR T"
"I3066000160709";2,88135117569518;5,18518518518519;0,507433842528053;0,233682981600861;45;35;"IRR T"
"I3066000170712";3,48518126320247;4,94117647058824;0,451345606074832;0,293135506243163;39;35;"IRR T"
"I3066000200711";3,58047089236731;5,33333333333333;0,467863998053108;0,280122230191826;50;35;"IRR T"
"I3066000280710";3,82774326496024;5,28571428571429;0,491615955429846;0,257427278549549;32;35;"IRR T"
"I3068100030810";2,40651123585716;5,20689655172414;0,39480018757913;0,184295178788638;53;35;"IRR T"
"I3068100050505";3,37788110618718;5,59259259259259;0,364669045769153;0,198084624517775;47;35;"IRR T"
"I3068100050506";3,29975721820864;5,23076923076923;0,368735314406268;0,164020592038426;39;35;"IRR T"
"I3068100090713";3,16224495091747;5;0,402128452411544;0,18095253198239;49;35;"IRR T"
"I3068100130906";3,65494204290569;5,16666666666667;0,342292527416817;0,1551620907272;52;35;"IRR T"
"I3068100150507";2,72864857546814;5,20689655172414;0,377266421929325;0,178791172644313;49;35;"IRR T"
"I3068100180712";2,98162154003659;5,15384615384615;0,372702824939159;0,229564678454123;48;35;"IRR T"
"I3068100190905";3,12309951135911;5,07407407407407;0,372762592084103;0,18116174870104;43;35;"IRR T"
"I3068100190907";2,26556107019071;5,30769230769231;0,399269170924272;0,212336043306;49;35;"IRR T"
"I3068100200711";2,98182263313859;5,03846153846154;0,390210562935798;0,196908426556637;39;35;"IRR T"
"I3068100220708";3,16430652800434;5,04166666666667;0,375827984017401;0,166283356055054;39;35;"IRR T"
"I3068100280709";2,56802514599366;5,26315789473684;0,418200111290382;0,20368297214105;42;35;"IRR T"
"I3071080020910";1,8875192686143;4,25;0,541054668751805;0,327452365798606;30;35;"IRR T"
"I3071080090713";2,24365326618823;4,55555555555556;0,540578636995717;0,401768921117585;28;35;"IRR T"
"I3071080090811";2,54943212593357;4,5;0,524591944346972;0,279446333116442;27;35;"IRR T"
"I3071080090908";2,34686367254874;4,88888888888889;0,534136967380971;0,291891763811109;25;35;"IRR T"
"I3071080120712";2,45997552293808;4,75;0,482381330041918;0,272832770040239;28;35;"IRR T"
"I3071080220909";1,9436232282353;5,08333333333333;0,489324859446343;0,286635637147289;35;35;"IRR T"
"I3071080240707";1,74220806115693;4,3;0,543412699965052;0,266375120276768;31;35;"IRR T"
"I3073000190913";2,00345042827257;4,16666666666667;0,453964389795348;0,256605493371445;31;32;"IRR T"
"I3075000030505";2,73224256447993;5,89473684210526;0,424161737363925;0,231428255002046;38;36;"IRR T"
"I3075000050506";1,21344034318014;5,72222222222222;0,43748319687777;0,20798599823944;39;36;"IRR T"
"I3075000130906";2,81020840294302;6,17647058823529;0,416152489096242;0,233589792748858;34;36;"IRR T"
"I3075000160507";1,09160208244527;5,31818181818182;0,461708032561675;0,25016071003185;39;36;"IRR T"
"I3075000190905";3,36621931896597;6,04761904761905;0,41333785936195;0,244258892314353;33;36;"IRR T"
"I3075000190907";2,89854870759739;5,94117647058824;0,444629151996649;0,266822866382759;29;36;"IRR T"
"I3076000060912";1,80111382910219;3,75;0,515793283121934;0,199774313747766;26;35;"IRR T"
"I3076000100713";1,6659560394154;4,4375;0,577116311071756;0,302138277929519;34;35;"IRR T"
"I3076000100810";2,04697619649136;3,625;0,648284610074843;0,333239686708926;23;35;"IRR T"
"I3076000110811";2,73540106285984;4,26666666666667;0,518674380489113;0,303548385138449;32;35;"IRR T"
"I3076000120707";2,69449053572472;4,53333333333333;0,518439794933375;0,272836199551393;41;35;"IRR T"
"I3076000290708";2,05972468083423;5;0,585826187823451;0,232205935108143;23;35;"IRR T"
"I3076000300709";2,8835315408331;4,78571428571429;0,494951617358524;0,334400270600468;40;35;"IRR T"
"I3078110020812";3,24043147986437;4,16666666666667;0,414635275872219;0,297675853887923;31;32;"IRR T"
"I3078110050711";3,16793799749653;4,14285714285714;0,430002071018185;0,272953778836848;37;32;"IRR T"
"I3078110050808";3,75896806740143;4,56521739130435;0,409214604910693;0,241310139776494;44;32;"IRR T"
"I3078110110713";2,05033172648058;4,5;0,447158797293347;0,294719262871908;33;32;"IRR T"
"I3078110210710";3,74087895067509;4,18181818181818;0,434987244255598;0,26565400170222;42;32;"IRR T"
"I3078110260707";3,42347826460053;4,53846153846154;0,386618070924767;0,216990894997507;49;32;"IRR T"
"I3078110260809";3,27158564401096;4,47826086956522;0,402668185168578;0,217000529763729;37;32;"IRR T"
"I3079622020812";2,04333476113318;4,88235294117647;0,409230669270862;0,268897861147933;39;36;"IRR T"
"I3079622060711";2,13199723075552;4,63157894736842;0,454076999830277;0,331137405580267;31;36;"IRR T"
"I3079622100713";2,41168708979205;4,54545454545455;0,474293124087114;0,281949975567127;30;36;"IRR T"
"I3079622130808";2,34604951292837;4,15789473684211;0,384641486045867;0,264396373669503;34;36;"IRR T"
"I3079622210710";2,57533795345677;4,27777777777778;0,395570317507711;0,330759255887073;31;36;"IRR T"
"I3079622260707";1,81845785241935;4;0,429181310271776;0,31742296499806;30;36;"IRR T"
"I3079622260809";2,22125316453363;4,26315789473684;0,386935191407449;0,254779827289492;40;36;"IRR T"
"I3085730080409";3,4824828530815;5,48148148148148;0,34751936738946;0,237204455436828;56;38;"IRR T"
"I3085730150710";3,75890948344391;5,4375;0,318614769399051;0,222200169062846;62;38;"IRR T"
"I3085730180707";3,61500151773604;5;0,444864443373636;0,139711119012101;37;38;"IRR T"
"I3085730240712";3,68823354030078;5,64516129032258;0,328544179206943;0,205170228310456;61;38;"IRR T"
"I3085730300708";3,56718771787103;5,67857142857143;0,31319321424358;0,168769407001307;56;38;"IRR T"
"I3086100010808";3,36188983276924;5,96551724137931;0,336135750221848;0,154240622068022;63;38;"IRR T"
"I3086100080409";3,46079755578275;5,75862068965517;0,297186965802003;0,175349505815486;59;38;"IRR T"
"I3086100100712";3,07345641815488;6,12903225806452;0,299630343739404;0,122310229673158;57;38;"LIRR T"
"I3086100150710";3,83347987263443;5,62962962962963;0,324463670563789;0,175353518440971;64;38;"IRR T"
"I3086100180707";3,13937743805434;5,23809523809524;0,332365343941661;0,165498957065276;42;38;"IRR T"
"I3088800050712";2,92974299711821;6,19230769230769;0,373269099186076;0,171052375283343;61;37;"LIRR T"
"I3088800060910";3,61091813733767;5,75;0,307017522128427;0,144025304158988;70;37;"IRR T"
"I3088800170707";3,15161807038346;5,17647058823529;0,335856508719396;0,18338286867709;31;37;"IRR T"
"I3088800170713";2,67281782122458;6,04166666666667;0,382821675241805;0,153658327151415;56;37;"IRR T"
"I3088800220709";3,64965495971318;6,18518518518519;0,336212756279724;0,154701384035098;57;37;"IRR T"
"I3088800290708";4,06252921425404;6,39130434782609;0,341789140545453;0,135053136289937;59;37;"IRR T"
"I3090380170707";3,54052688061499;6,8695652173913;0,325539583358554;0,102282743847607;45;39;"LIRR T"
"I3090380171007";3,26345433331784;6,2;0,279755035847552;0,111089460707255;27;39;"LIRR T"
"I3090380180906";3,50691774010729;6,63636363636364;0,301815042126422;0,070265001828265;47;39;"LIRR T"
"I3090380200606";2,86146836543242;6,41379310344828;0,349238096888259;0,0743855103067879;46;39;"LIRR T"
"I3090380230605";3,33657097850977;5,91666666666667;0,318350773618939;0,119195638541335;43;39;"LIRR T"
"I3090380240805";2,98857874559709;6,72;0,252642043895712;0,0640086481754669;50;39;"LIRR T"
"I3090470020712";3,25740361385081;5,66666666666667;0,332181858853549;0,165959113004739;44;35;"IRR T"
"I3090470070109";3,45903320747533;5,70588235294118;0,305026445229442;0,127610514378886;56;35;"IRR T"
"I3090470140710";3,42327729279971;5,87878787878788;0,273555555420021;0,109566429242499;56;35;"IRR T"
"I3090470170707";3,3916085453134;5,91304347826087;0,381999403028549;0,127069450578601;38;35;"IRR T"
"I3090470290708";3,37352938066441;5,7741935483871;0,291865212389241;0,102099439260925;58;35;"IRR T"
"I3091000170707";3,10598025992377;4,42857142857143;0,464548864799648;0,221598992712058;24;37;"IRR T"
"I3091000240610";2,87031432613156;5,8125;0,342234640945911;0,222915118263186;72;37;"IRR T"
"I3091000300609";3,74756548979623;5,91428571428571;0,366324014662798;0,251236185887146;67;37;"IRR T"
"I3093900010808";3,94491516529345;6,4;0,254653020010055;0,0705894410069982;70;39;"IRR T"
"I3093900080509";4,30736458948242;6,38235294117647;0,244252230248641;0,0836709807274069;63;39;"IRR T"
"I3093900110712";3,74301672321758;6,45714285714286;0,275337726299698;0,0647357184897495;60;39;"LIRR T"
"I3093900140710";4,3450289699619;6,58064516129032;0,275715973137803;0,0844509623951462;65;39;"IRR T"
"I3093900180707";2,95508616935812;5,58823529411765;0,35115408099379;0,165592812943819;37;39;"IRR T"
"I3093900180906";3,1668384371079;6,21212121212121;0,299901544313363;0,0656321061368564;62;39;"LIRR T"
"I3093900181007";3,0448378351626;6,05555555555556;0,310014347025741;0,0804307524910968;32;39;"IRR T"
"I3093900190606";1,94283274286469;5,96666666666667;0,32915938956737;0,0903456021927105;56;39;"IRR T"
"I3093900220605";3,47284686951807;6,23076923076923;0,291900685077801;0,0896566908940695;47;39;"IRR T"
"I3094700171007";2,4159705486974;6,25;0,336672892017988;0,138011109780093;21;40;"IRR T"
"I3094700180707";2,90586542061012;7;0,290780214174771;0,134201897316258;21;40;"LIRR T"
"I3094700180906";2,89200712352398;6,92307692307692;0,237996378863473;0,0758734326053097;48;40;"LIRR T"
"I3094700200606";2,88040673192542;6,80769230769231;0,267168517317718;0,0703365753095997;49;40;"LIRR T"
"I3094700230605";3,42597852931304;6,39130434782609;0,255951543944002;0,0935611802613246;44;40;"LIRR T"
"I3095000030712";3,75825988423162;6,21212121212121;0,299745595913533;0,0838215416284232;54;38;"LIRR T"
"I3095000080409";4,11601595990654;6,37037037037037;0,292646309781679;0,0840248899239665;67;38;"IRR T"
"I3095000140710";3,80613438040389;6,24137931034483;0,296013756999082;0,0707920036352395;60;38;"IRR T"
"I3095000170707";3,59910185340745;5,77777777777778;0,317723287913196;0,0724095800177995;34;38;"IRR T"
"I3095000180906";3,34768742061706;6,15384615384615;0,293100672561062;0,0594274014726728;67;38;"LIRR T"
"I3095000181007";3,15727330301956;5,5;0,319266861046438;0,0974643337407272;26;38;"IRR T"
"I3095000190606";3,40428418831184;6,57142857142857;0,323983867984801;0,0631609371626479;56;38;"LIRR T"
"I3095000220605";3,63304488363996;6,46153846153846;0,300288491496323;0,0694729946257633;53;38;"LIRR T"
"I3095000240805";3,13643347461127;6,44827586206897;0,284452071641897;0,0721534097902114;63;38;"LIRR T"
"I3095000280708";4,37850556991189;6,5;0,283466629252498;0,0754393450255972;68;38;"IRR T"
"I3096025070807";3,52375798898413;6;0,309651295576546;0,0961940171955797;63;39;"IRR T"
"I3096025190906";2,44358972955165;5,94285714285714;0,279110257374862;0,0995660869346855;52;39;"LIRR T"
"I3096025230606";2,85173213929617;6,21428571428571;0,322000936759714;0,111801131129519;49;39;"LIRR T"
"I3096025250505";2,93390324367307;6,13793103448276;0,281965872023499;0,120265467408988;42;39;"LIRR T"
"I3096025250507";3,36214900638016;5,94117647058824;0,327470277016585;0,104996509558646;54;39;"LIRR T"
"I3096025300805";2,73769506625675;6,26666666666667;0,33243340980879;0,104033103392055;42;39;"LIRR T"
"I3096100040712";2,96371987348055;5,80645161290323;0,318133752647824;0,159095564326487;55;39;"IRR T"
"I3096100060809";2,73975328491413;6,20588235294118;0,294948636047171;0,12061092363017;63;39;"IRR T"
"I3096100150611";2,58293290061109;5,51612903225806;0,316909309823852;0,163739485691739;57;39;"IRR T"
"I3096100160710";2,79904860380451;5,96296296296296;0,310648889485389;0,128810942796521;58;39;"IRR T"
"I3096100250713";2,92583265998516;6,16129032258065;0,326991233166998;0,138536508336429;52;39;"IRR T"
"I3096100280708";2,69016772852819;6,06896551724138;0,301027811452071;0,155156928399158;48;39;"IRR T"
"I3096100300807";2,50251104727613;5,91428571428571;0,289856622722582;0,0952343976190611;53;39;"IRR T"
"I3096400160708";1,5217848960738;5,47619047619048;0,30854315155483;0,148898159725096;37;35;"IRR T"
"I3096650060813";4,10602515344352;5,90322580645161;0,289993381590865;0,159993926603344;62;32;"IRR T"
"I3096650080709";3,95129787247237;5,79487179487179;0,313376799246789;0,170747395829745;75;32;"IRR T"
"I3096650110712";3,16716821432687;5,91891891891892;0,366659256542155;0,203189333538103;66;32;"IRR T"
"I3096650140710";3,5730937018002;5,84210526315789;0,353379121808089;0,205488559148347;69;32;"IRR T"
"I3096650170707";2,35136608904552;4,46153846153846;0,418424189525352;0,251779471851574;21;32;"IRR T"
"I3096650310708";3,4686962815853;5,63888888888889;0,327928806395736;0,174796879475529;71;32;"IRR T"
"I3098000060813";3,61232217646438;6,61538461538461;0,352122275534805;0,169157827056869;59;32;"IRR T"
"I3098000080709";4,56846065764638;6,46428571428571;0,275853988734045;0,140823709112981;68;32;"LIRR T"
"I3098000120712";3,76326173251746;6;0,30627511001976;0,172523720718295;77;32;"LIRR T"
"I3098000140710";3,86891545474367;6,18181818181818;0,282791407454455;0,101811224589646;68;32;"IRR T"
"I3098000181007";1,94783022701074;5,14285714285714;0,303174131544757;0,186008374977243;34;32;"IRR T"
"I3098000210708";4,24977730292949;6,5;0,312160385352295;0,141531693793442;78;32;"IRR T"
"I3098690150708";2,73698197542259;5,6551724137931;0,34237530291835;0,16228660271782;46;39;"IRR T"
"I3099490030712";3,12760848420774;5,93103448275862;0,318982086657909;0,146819155669367;58;39;"IRR T"
"I3099490060809";4,15026295139922;6,33333333333333;0,286007213249433;0,131595953330176;66;39;"IRR T"
"I3099490140611";2,88478764694691;5,53846153846154;0,336046091917669;0,169909386837437;53;39;"IRR T"
"I3099490150710";3,6245700060263;5,84375;0,298669814188509;0,120211304045514;60;39;"IRR T"
"I3099490200907";3,346375215772;5,82142857142857;0,262824243527751;0,131590809065547;54;39;"LIRR T"
"I3099490290708";3,33816935328118;6,06451612903226;0,318627181726239;0,125384719065698;58;39;"LIRR T"
"I3101000150708";2,25948297846175;5,79310344827586;0,37217241868121;0,181144412200067;49;35;"IRR T"
"I3102000050712";3,21042809940911;5,67741935483871;0,34662489514697;0,1832471045046;64;35;"LIRR T"
"I3102000140710";3,78496759238904;6,03225806451613;0,338946294099749;0,193278952324505;55;35;"IRR T"
"I3102000170707";3,10462993081482;5,5;0,282073369261276;0,160771763158399;39;35;"IRR T"
"I3102000250713";2,77298929849732;5,96296296296296;0,32835700046035;0,22217091252695;55;35;"IRR T"
"I3102000280708";4,03565384631586;6,2;0,337893149086467;0,14529118276987;67;35;"IRR T"
"I3102000300609";4,02583854973401;5,96296296296296;0,294946085046608;0,168304032438512;64;35;"IRR T"
"I3103370080709";3,09810758063637;5,25;0,326531380399081;0,170547243467188;45;35;"IRR T"
"I3103370130710";2,8102589887538;5,85;0,301050263519416;0,18176299066585;41;35;"IRR T"
"I3103370130813";3,90541448361474;5,62962962962963;0,313349342290711;0,1677734685702;51;35;"IRR T"
"I3103370170707";3,16283446980253;5,625;0,422026130302708;0,179071218906367;28;35;"IRR T"
"I3103370280708";2,29775538914335;5,88235294117647;0,400212145140616;0,154637074304231;39;35;"IRR T"
"I3103370310712";3,73602410078337;5,5;0,327971601380513;0,228729305260749;47;35;"IRR T"
"I3104000060910";3,82324074655612;6,73076923076923;0,33350742085401;0,140552179705489;64;37;"IRR T"
"I3104000080609";3,70184315394544;5,95652173913043;0,368055138410697;0,167990698338956;60;37;"IRR T"
"I3104450070813";3,67254802850107;5,76470588235294;0,361766800449931;0,225880937390781;43;35;"IRR T"
"I3104450080609";3,45489188663533;5,80952380952381;0,369253997952873;0,281081344909366;39;35;"IRR T"
